name,name_en,type,address,address_en,timetable,timetable_en,phone,mon,tue,wed,thu,fri,sat,sun,open_time,close_time
"Сутайн буянт техникийн зах, Экспресс банк  АТМ","Sutain buyant zakh,Express bank АТМ",atm,"18-р хороо, Москвагийн гудамж, Сутайн буянт техникийн зах","18th khoroo, Moscow road, Sutain buyant zakh",Даваа-Ням 9-18 цаг,Mon-Sun 9-18 hour,1800-1888,1,1,1,1,1,1,1,09:00:00,17:59:00
Таван эрдэнэ зах АТМ,Tavan-Erdene market АТМ,atm,"19-р хороо, 4-р хороолол, Алтан төгрөг дэлгүүрийн урд Таван Эрдэнэ хүнсний зах","19th khoroo, 4th microdistrict, Tavan-Erdene market ",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
Танил хүнсний дэлгүүр АТМ,Tanil supermarket АТМ,atm,"7-р хороо, Баянхошууны гудамж, Танил хүнсний дэлгүүр ","7th khoroo, Bayankhoshuu street, Tanil supermarket",Даваа-Ням 09:00-23:00 цаг,Mon-Sun 9am-11pm,1800-1888,1,1,1,1,1,1,1,09:00:00,23:00:00
"Теди төв, Экспресс АТМ","Tedy center, Express ATM ",atm,"5-р хороо, Баруун сэлбийн гудамж, Теди төв 3-р давхарт","5th khoroo, West selbe street, Tedy center, 3nd floor ",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
"Теди-2 центр, Экспресс АТМ","Tedy 2 center, Express ATM ",atm,"14-р хороо, 3-р хороолол, Л.Энэбишийн өргөн чөлөө, Теди 2 центр","14th khoroo, 3rd microdistrict, L.Enebish avenue, Tedy 2 center",Даваа-Ням 10:00-20:00 цаг,Mon-Sun 10am-8pm,1800-1888,1,1,1,1,1,1,1,10:00:00,20:00:00
"Төв талбай салбар, Экспресс банк АТМ","Central square branch, Express bank АТМ",atm,"8-р хороо, Ерөнхий сайд Амарын гудамж, Сүхбаатарын талбайн зүүн талд, Хас банк Төв талбай салбар","8th khoroo, East of Sukhbaatar square, Central square branch",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,07:00:00,23:59:00
Дарь-Эх Цэхээ төв АТМ,Dari-Ekh Tsehee tuv АТМ,atm,"21-р хороо, Дарь-Эх Цэхээ төв ","21th khoroo, Dari-Ekh Tsekhee center ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,07:00:00,21:59:00
"Монгол даатгал, Төв салбар АТМ	","Mongol insurance, Central branch АТМ",atm,"1-р хороо, Энхтайваны өргөн чөлөө, Хас банк Төв салбар","1st khoroo, Peace avenue, Mongol daatgal building, Sukhbaatar branch Xac bank ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Толгойт Гүнгэрваа Миний сүлжээ дэлгүүр АТМ,Tolgoit Gungervaa Minii delguur АТМ,atm,"2-р хороо, Толгойт Нарангын гол","2th khoroo, Tolgoit narangiin gol",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,07:00:00,23:59:00
"Тумбааш тооцооны төв, Экспресс АТМ ","Tumbaash branch, Express ATM ",atm,"15-р хороо, 3-р хороолол, Л.Энэбишийн өргөн чөлөө, Хас банк Тумбааш тооцооны төв","15th khoroo, 3rd microdistrict, Tumbaash branch Xac bank ",Даваа-Ням 06:00-24:00 цаг,Mon-Sun 6am-12pm,1800-1888,1,1,1,1,1,1,1,06:00:00,23:59:00
Тумбааш төв АТМ,Tumbaash center  АТМ,atm,"7-р хороо, Баянхошуу хуучин эцэс автобусны буудал, Тумбааш төв","7th khoroo, Bayankhoshuu old bus station, Tumbaash center",Даваа-Ням 08:00-20:00 цаг,Mon-Sun 8am-8pm,1800-1888,1,1,1,1,1,1,1,08:00:00,20:00:00
"Тумбааш төв, Экспресс АТМ","Tumbaash center, Express ATM ",atm,"7-р хороо, Баянхошуу хуучин эцэс автобусны буудал, Тумбааш төв","7th khoroo, Bayankhoshuu old bus station, Tumbaash center",Даваа-Ням 08:00-20:00 цаг,Mon-Sun 8am-8pm,1800-1888,1,1,1,1,1,1,1,08:00:00,20:00:00
"Түшиг салбар, Экспресс банк АТМ","Tushig branch, Express bank АТМ",atm,"4-р хороо, Сөүлийн гудамж, Түшиг их дэлгүүр, Хас банк Түшиг салбар ","4th khoroo, Seoul road, Tushig branc Xac bank",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,07:00:00,23:59:00
Тэнгис кино театр АТМ,Tengis movie theater АТМ,atm,"5-р хороо, Ж.Самбуугийн гудамж, Тэнгис кино театр ","5th khoroo, J.Sambuu street, Tengis movie theater ",Даваа-Ням 09:00-24:00 цаг,Mon-Sun 9am-12pm,1800-1888,1,1,1,1,1,1,1,09:00:00,23:59:00
"Тэнгэр плаза худалдааны төв, АТМ",Tenger Plaza Shopping Center АТМ,atm,"8-р хороо, Тэнгэр плаза худалдааны төв, ","8th Khoroo, Tenger Plaza Center",Даваа-Ням 08:00-24:00 цаг,Mon-Sun 8am-12pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:59:00
Улиастай шар дэлгүүр АТМ,Uliastai Shar market АТМ,atm,"8-р хороо, Тэнгэр плаза худалдааны төв, ","8th Khoroo, Tenger Plaza Center",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
Урьхан хүнсний дэлгүүр  АТМ,Urikhan supermarket  АТМ,atm,"25-р хороо, Зүүнсалаа хуучин эцсийн буудал, Зүүнсалаа, Урьхан хүнсний дэлгүүр ","25th khoroo, Zuunsalaa old bus station, Urikhan supermarket ",Даваа-Ням 09:00-22:00 цаг,Mon-Sun 9am-10pm,1800-1888,1,1,1,1,1,1,1,09:00:00,22:00:00
Хайлааст 84 худалдааны төв АТМ,Khailaast 84 shopping center АТМ,atm,"15-р хороо, Хайлааст хуучин эцэс, 84 худалдааны төв ","15th khotoo, Khailaast old bus station, 84 shoppng center ",Даваа-Ням 09:00-23:00 цаг,Mon-Sun 9pm-11pm,1800-1888,1,1,1,1,1,1,1,09:00:00,23:00:00
Халдвартын эмнэлэг захиргааны байр АТМ,Infectious hospital administration building АТМ,atm,"14-р хороо, Халдварт өвчин судлалын үндэсний төв","14th Khoroo, Infectious hospital administration building ",Даваа-Ням 08:00-24:00 цаг,Mon-Sun 8pm-12pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:59:00
Хан талст худалдааны төв АТМ,Khan Talst Shopping Center АТМ,atm,"6-р хороо, 13-р хороолол, Баянзүрх зах","6th Khoroo, 13th Microdistrict, Bayanzurkh Market","Даваа-Ням 09:00-19:00 цаг
Пүрэв амрана","Mon-Sun 9pm-19pm
Thu closed",1800-1888,1,1,1,0,1,1,1,09:00:00,19:00:00
"Хан-Уул тооцооны төв, Экспресс банк АТМ","Khan-Uul branch, Express bank  АТМ",atm,"2-р хороо, Чингисийн өргөн чөлөө, Хан-Уул дүүрэг соёлын ордон зүүн талд, Хас банк Хан-Уул тооцооны төв ","2nd khoroo, Chinggis avenue, Khan-Uul branch Xac bank ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,07:00:00,23:59:00
"Хан-Уул тооцооны төв, Экспресс банк АТМ","Khan-Uul branch, Express bank  АТМ",atm,"2-р хороо, Чингисийн өргөн чөлөө, Хан-Уул дүүрэг соёлын ордон зүүн талд, Хас банк Хан-Уул тооцооны төв ","2nd khoroo, Chinggis avenue, Khan-Uul branch Xac bank ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,07:00:00,23:59:00
"Хархорин зах, Экспресс АТМ","Kharkhorin market, Express ATM",atm,"20-р хороо,1-р хороолол, Москвагийн гудамж, Хархорин зах В1 давхарт ","20th khoroo, 1st microdisrict, Moscow road, Kharkhorin market, B1 floor ","Мягмар-Ням 09:00-19:00 цаг
Даваа амрана","Tue-Sun 9pm-19pm
Mon closed",1800-1888,0,1,1,1,1,1,1,09:00:00,19:00:00
ХИД 2 худалдааны төв  АТМ,Khid 2 shopping center  ATM,atm,"2-р хороо, Хатанбаатар Магсаржавын гудамж, Варьете төвийн хойд талд ХИД 2 худалдааны төв ","2nd khoroo, North of Variete center, Khid 2 shopping center ",Мягмар-Ням 09:30-21:00 цаг,Tue-Sun 9:30pm-9pm,1800-1888,1,1,1,1,1,1,1,09:30:00,21:00:00
"Хосбагана дэлгүүр, Экспресс АТМ","Khosbagan market, Express ATM",atm,"9-р хороо, Шар хадны гудамж, Хос багана хүнсний дэлгүүр","9th Khoroo, Shar Khad Street, Khos Bagana Market",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8pm-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
Хотхойт дэлгүүр  АТМ,Khotkhoit supermarket  ATM,atm,"22-р хороо, Тахилтын эцсийн буудал, Тахилт Хотхойт хүнсний дэлгүүр","22nd khoroo, Takhilt last bus station, Khotkhoit supermarket",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8pm-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
Хөтөл төв  АТМ,Khutul center ATM,atm,"11-р хороо, Хувьсгалын зам, Баянхошуу Хөтөл төв","11st khoroo, Khuvisgal road, Bayakhoshuu Khutul center",Даваа-Ням 10:00-23:00 цаг,Mon-Sun 10pm-11pm,1800-1888,1,1,1,1,1,1,1,10:00:00,23:00:00
"Хүсэл төв, Экспресс АТМ","Khusel center, Express ATM",atm,"14-р хороо, Чингэлтэй өргөн чөлөө, Долоон буудал, Хүсэл төв","14th khoroo, Chingeltei avenue, 7th station, Khusel center ",Даваа-Ням 10:00-24:00 цаг,Mon-Sun 10pm-12pm,1800-1888,1,1,1,1,1,1,1,14:12:00,14:12:00
"Хүчит шонхор тооцооны төв, Экспресс банк АТМ","Khuchirshonkhor branch, Express bank  ATM",atm,"11-р хороо, Самбалхүндэвийн зам, Хүчитшонхор хүнсний зах","11st khoroo, Sambalkhundev road, Khuchitshonkhor market",Даваа-Ням 06:00-17:00 цаг,Mon-Sun 6am-5pm,1800-1888,1,1,1,1,1,1,1,06:00:00,17:00:00
"Хүчит шонхор тооцооны төв, Экспресс банк АТМ","Khuchitshonkhor branch, Express bank  ATM",atm,"11-р хороо, Самбалхүндэвийн зам, Хүчитшонхор хүнсний зах","11st khoroo, Sambalkhundev road, Khuchitshonkhor market",Даваа-Ням 06:00-17:00 цаг,Mon-Sun 6am-5pm,1800-1888,1,1,1,1,1,1,1,06:00:00,17:00:00
Хүчитшонхор хүнсний зах АТМ,Khuchitshonkhor market  ATM,atm,"11-р хороо, Самбалхүндэвийн зам, Хүчитшонхор хүнсний зах","11st khoroo, Sambalkhundev road, Khuchitshonkhor market",Даваа-Ням 06:00-17:00 цаг,Mon-Sun 6am-5pm,1800-1888,1,1,1,1,1,1,1,06:00:00,17:00:00
"Цайз тооцооны төв, Экспресс АТМ","Tsaiz Branch, Express ATM",atm,"16-р хороо, Дандарбаатарын гудамж, Цайз тооцооны төвийн байр","16th Khoroo, Dandarbaatar Street, Tsaiz Branch",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,06:00:00,23:59:00
"Баялаг ундраа худалдааны төв, АТМ",Baylag Undraa Shopping Center ATM,atm,"14-р хороо, Нарны зам, Баялаг ундраа худалдааны төв","14th Khoroo, Narnii road, Baylag Undraa Shopping Center","Лхагва-Ням 08:00-20:00 цаг
Мягмар гаригт амрана","Wed-Sun 8am-8pm
Tue closed",1800-1888,1,1,0,1,1,1,1,08:00:00,20:00:00
Цэнхэр дэлгүүр АТМ,Tsenher supermarket  ATM,atm,"1-р хороо, Нарангийн гудамж, Нарангийн гол хуучин эцсийн буудал, Толгойт, Цэнхэр дэлгүүр ","1st khoroo,Tolgoit, Narangiin gol old bus station, Tsenher supermarket ",Даваа-Ням 09:00-23:00 цаг,Mon-Sun 9am-11pm,1800-1888,1,1,1,1,1,1,1,09:00:00,23:00:00
"Баянгол салбар, Экспресс банк  АТМ","Bayangol branch, Express bank АТМ",atm,"13-р хороо, Ард Аюушийн өргөн чөлөө, Имарт Хороолол салбар, Хас банк Баянгол салбар","13rd khoroo, 4th microdistrict, Ard Ayush avenue, Bayangol branch Xac bank",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
10-р хороолол Ноёд АТМ,10th microdistrict Noyod АТМ,atm,"6-р хороо, 10-р хороолол, Энхтайваны өргөн чөлөө, Ноёд дэлгүүр","6-р хороо, 10-р хороолол, Энхтайваны өргөн чөлөө",Даваа-Ням 08-22 цаг,Mon-Sun 08-22 hour,1800-1888,1,1,1,1,1,1,1,08:00:00,21:59:00
Хархорин зах АТМ,Kharkhorin market АТМ,atm,"20-р хороо, 1-р хороолол, Москвагийн гудамж, Хархорин зах ","20th khoroo, 1st microdisrict, Moscow road, Kharkhorin market","Мягмар-Ням 09:00-19:00 цаг
Даваа амрана","Tue-Sun 9am-7pm
Monday closed",1800-1888,0,1,1,1,1,1,1,09:00:00,19:00:00
"Гранд плаза  , Экспресс АТМ ","Grand plaza, Express ATM ",atm,"2-р хороо, Гранд плаза, В1 давхарт","2nd khoroo, Grand plaza",Даваа-Ням 10:00-21:00 цаг,Mon-Sun 10am-21pm,1800-1888,1,1,1,1,1,1,1,10:00:00,21:00:00
"Баянмонгол тооцооны төв, Экспресс банк АТМ","Bayanmongol Branch, Express ATM",atm,"26-р хороо, Хүннүгийн гудамж, Элизабет хотхон, Хас банк Баянмонгол тооцооны төв ","26-р хороо, Хүннүгийн гудамж, Элизабет хотхон, Хас банк Баянмонгол тооцооны төв ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Их-Орд тооцооны төв АТМ,Ikh Ord Branch АТМ,atm,"14-р хороо, Намъянжүгийн гудамж, Их Орд худалдааны төв,  Хас банк Ир Орд тооцооны төв ","14th Khoroo, Namyanju Street, Ikh Ord Shopping Center, XacBank Ikh Ord Branch",Даваа-Ням 09:00-19:00 цаг,Mon-Sun 9am-7pm,1800-1888,1,1,1,1,1,1,1,09:00:00,19:00:00
Цайз тооцооны төв АТМ,Tsaiz Branch АТМ,atm,"16-р хороо, Дандарбаатарын гудамж, Цайз тооцооны төвийн байр","16th Khoroo, Dandarbaatar Street, Tsaiz Branch",Даваа-Ням 24 цаг,Даваа-Ням 24 цаг,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
"Сансар салбар, Экспресс банк  АТМ","Sansar Branch, Express Bank АТМ",atm,"3-р хороо, Энхтайваны өргөн чөлөө, Зүүн 4 зам, Хас банк Сансар салбар","3-р хороо, Энхтайваны өргөн чөлөө, Зүүн 4 зам, Хас банк Сансар салбар",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Их тойруу Худалдааны төв АТМ,Ikh toiruu khudaldaanii tuv АТМ,atm,"9-р хороо,Дөлгөөн нуур, Их тойруу худалдааны төв ","9st Khoroo, Ikh toiruu, market",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-12pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
Элбэг хүнсний дэлгүүр АТМ,Elbeg supermarket АТМ,atm,"28-р хороо, 112-р дунд сургуулийн хойно, Элбэг хүнсний дэлгүүр ","28th khoroo, North of 112 highschool, Elbeg supermarket",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
Кар комплекс АТМ,Car complex АТМ,atm,"5-р хороо, 5 шар Кар комплекс ","5 khoroo, 5 shar Car complex",Mon-Sun 9am-8pm,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
Сонгино Хайрхан дүүргийн ЗДТГбайр АТМ,Songinokhairkhan district АТМ,atm,Сонгино хайрхан дүүрэг ЗДТГбайр ,Songinokhairkhan district,Даваа-Бямба 08:00-20:00 цаг,Mon-Sat 8am-8pm,1800-1888,1,1,1,1,1,1,0,08:00:00,20:00:00
IRON хүнсний дэлгүүр АТМ,IRON хүнсний дэлгүүр АТМ,atm,"6-р хороо, Ханын материалын эцэс, IRON хүнсний дэлгүүр","6th khoroo, Iron supermarket ",Даваа-Ням 09:00-24:00 цаг,Mon-Sun 9am-12pm,1800-1888,1,1,1,1,1,1,1,09:00:00,23:59:00
NG хүнсний дэлгүүр  АТМ,NG supermarket  АТМ,atm,"2-р хороо, Толгойт, Нарангийн голын шинэ эцсийн буудал, NG хүнсний дэлгүүр  ","2nd khoroo, Narangiin gol new bus station, NG supermarket ",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
Драгон 1 цэгийн үйлчилгээ  АТМ,Dragon 1 point service centerАТМ,atm,"17-р хороо, Драгон 1 цэгийн үйлчилгээний төв ","17th khoroo, Dragon 1 point service center","Даваа-Ням 09:00-18:00 цаг
Бямба, Ням амарна","Mon-Sun 9am-6pm
Sat-Sun closed",1800-1888,1,1,1,1,1,0,0,09:00:00,18:59:00
Фермер зах АТМ,Farmet market АТМ,atm,"4-р хороо, Яармаг Фермерүүд зах","4th khoroo, Yarmag, Farmer market ",Даваа-Ням 10:00-20:00 цаг,Mon-Sun 10am-8pm,1800-1888,1,1,1,1,1,1,1,10:00:00,20:00:00
"Сансар салбар, Экспресс банк АТМ","Sansar Branch, Express Bank АТМ",atm,"3-р хороо, Энхтайваны өргөн чөлөө, Зүүн 4 зам, Хас банк Сансар салбар","3rd Khoroo, Enkhtaivan Avenue, Eastern 4 zam, XacBank Sansar Branch",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,07:00:00,23:59:00
"Түшиг салбар, Экспресс банк АТМ","Tushig branch, Express bank АТМ",atm,"4-р хороо, Сөүлийн гудамж, Түшиг их дэлгүүр, Хас банк Түшиг салбар ","4th khoroo, Seoul road, Tushig branc Xac bank",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,06:00:00,23:59:00
"Өнөр тооцооны төв, Экспресс банк АТМ","Unur branch, Express bank АТМ",atm,"17-р хороо, 1-р хороолол, Москвагийн гудамж, 32-р байрны урд, Хас банк Өнөр тооцооны төв ","17th khoroo, 1st microdistrict, Unur branch Xac bank ",Даваа-Ням 06:00-24:00 цаг,Mon-Sun 6am-12pm,1800-1888,1,1,1,1,1,1,1,06:00:00,23:59:00
"Баян худалдааны төв, Экспресс АТМ ","Bayan shopping center, Express ATM ",atm,"Орхон аймаг, Баян-Өндар сум, Уурхайчин баг, Баян худалдааны төв","Orkhon province, Bayan-Undur, Byan shopping center",Даваа-Ням 10:00-20:00 цаг,Mon-Sun 10am-8pm,1800-1888,1,1,1,1,1,1,1,10:20:00,20:00:00
"Дархан зах, Экспресс АТМ","Darkhan market, Express ATM ",atm,"Дархан-Уул аймаг, Дархан сум, 8-р баг, Дархан зах худалдааны төв","Darkhan-Uul province, Darkhan, Darkhan market ","Мягмар-Ням 09-19 цаг
Даваа амрана","Tue-Sun 9am-7pm
Mon closed",1800-1888,0,1,1,1,1,1,1,00:00:00,23:59:00
"Хэрлэн худалданы төв, Экспресс АТМ","Kherlen shopping center, Express ATM ",atm,"Багануур дүүрэг, 1-р хороо, Нацагдоржийн гудамж, Хэрлэн худалдааны төв  ","1st khoroo, Natsgdorj street, Kherken shopping center",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
"Дархан их дэлгүүр, Экспресс АТМ",Darkhan depatrment store. Express ATM ,atm,"Дархан-Уул аймаг, Дархан сум, 14-р баг, Дархан их дэлгүүр","Darkhan-Uul province, Darkhan, Darkhan department store",Даваа-Ням 08:30-22:00 цаг,Mon-Sun 8:30am-10pm,1800-1888,1,1,1,1,1,1,1,09:00:00,22:00:00
"Дархан плаза, Экспресс АТМ","Darkhan plaza, Express ATM ",atm,"Дархан-Уул аймаг, Дархан сум, 7-р баг, Дархан плаза","Darkhan-Uul province, Darkhan, Darkhan plaza ",Даваа-Ням 09:00-19:00 цаг,Mon-Sun 9am-7pm,1800-1888,1,1,1,1,1,1,1,09:00:00,19:00:00
"Эрдэнэс плаза, Экспресс АТМ","Erdenes plaza, Express ATM ",atm,"Дархан-Уул аймаг, Дархан сум, 13-р баг, Эрдэнэс плаза ","Darkhan-Uul province, Darkhan, Erdenes plaza ",Даваа-Ням 09:00-24:00 цаг,Mon-Sun 9am-12pm,1800-1888,1,1,1,1,1,1,1,09:00:00,23:59:00
"Олон улсын худалдааны төв, Экспресс АТМ","International shopping center, Express ATM ",atm,"Дархан-Уул аймаг, Дархан сум, 12-р баг, Олон улсын худалдааны төв","Darkhan-Uul province, Darkhan, International shopping center","Даваа-Ням 09:00-20:00 цаг
Лхагва амрана","Mon-Sun 9am-8pm
Wed closed",1800-1888,1,1,0,1,1,1,1,09:00:00,20:00:00
"Есөн Эрдэнэ худалдааны бөөний төв, Экспресс банк АТМ","Esun-Erdene market, Express ATM ",atm,"Орхон аймаг, Баян-Өндөр сум, Оюут баг, Есөн Эрдэнэ худалдааны бөөний төв","Orkhon province, Bayan-Undur, Oyut, Esun Erdene market ",Даваа-Ням 09:30-19:30 цаг,Mon-Sun 9:30am-7:30pm,1800-1888,1,1,1,1,1,1,1,09:30:00,19:30:00
"Хангай бүс худалдааны  төв, Экспресс АТМ","Khangai region shopping center, Express ATM  ",atm,"Орхон аймаг, Баян-Өндар сум, Уурхайчин баг, Хангай бүсийн худалдааны төв ","Orkhon province, Bayan-Undur, Uurkhaichin, Khangai region shopping center","Мягмар-Ням 09-19 цаг
Даваа амрана","Tue-Sun 9am-7pm
Mon closed",1800-1888,0,1,1,1,1,1,1,09:00:00,19:00:00
"Сэлэнгэ салбар, Экспресс АТМ","Selenge branch, Express ATM ",atm,"Сэлэнгэ аймаг, Сүхбаатар сум, 6-р баг, Хас банк Сэлэнгэ салбар ","Selenge province, Sukhbaatar, Xac bank Selenge branch",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
"Олон улсын худалдааны төв, Экспресс АТМ","International shopping center, Express ATM ",atm,"Сэлэнгэ аймаг, Сүхбаатар сум, 2-р баг, Олон улсын худалдааны төв ","Selenge province, Sukhbaatar, International shopping center",Даваа-Ням 09-19 цаг,Mon-Sun 9am-7pm,1800-1888,1,1,1,1,1,1,1,09:00:00,23:59:00
"Өвөрхангай салбар, Экспресс АТМ","Uvurkhangai, Express ATM ",atm,"Өвөрхангай аймаг, Арвайхээр сум, Хас банк Өвөрхангай салбар ","Uvurkhangai province, Arvaikheer, Xac bank Uvurkhangai branch ",Даваа-Ням 09:00-17:30 цаг,Mon-Sun 9am-5:30pm,1800-1888,1,1,1,1,1,1,1,09:00:00,17:30:00
"Түшиг төв, Экспресс АТМ","Tushig center, Express ATM ",atm,"Өвөрхангай аймаг, Арвайхээр сум, 5-р баг, Түшиг төв","Uvurkhangai province, Arvaikheer, Tushig center","Даваа-Ням 09-19:30 цаг
Бямба амрана","Mon-Sun 9am-7:30pm
Saturday closed",1800-1888,1,1,1,1,1,0,1,09:00:00,19:30:00
"Хархорин тооцооны төв, Экспресс АТМ","Kharkhorin branch, Express ATM ",atm,"Uvurkhangai province, Kharkhorin, Erdenezuu street, Xac bank Kharkhorin branch","Uvurkhangai province, Kharkhorin, Erdenezuu street, Xac bank Kharkhorin branch",Даваа-Ням 09:00-18:00 цаг,Mon-Sun 9am-6pm,1800-1888,1,1,1,1,1,1,1,09:00:00,18:00:00
"Хасу худалдааны төв, Экспресс АТМ","Khasy shopping center, Express ATM",atm,"Архангай аймаг, Эрдэнэбулган сум, 3-р баг, Хасу худалдааны төв","Arkhangai province, Erdenebulgam sum, Khasu shopping center","Даваа-Бямба 09-21 цаг
Ням амрана","Mon-Sat 9am-9pm
Sanday closed",1800-1888,1,1,1,1,1,1,0,09:00:00,21:00:00
"Завхан салбар, Экспресс АТМ","Zavkhan branch, Express ATM",atm,"Завхан аймаг, Улиастай сум, Жинст баг, Хас банк Завхан салбар","Zavkhan province, Uliastai, Jinst, Xac bank Zavkhan branch",Даваа-Бямба 08:00-23:00 цаг,Mon-Sat 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
"Баруун бүс худалдааны төв, Экспресс АТМ ","Western region shopping center, Express ATM ",atm,"Завхан аймаг, Улиастай сум, Богдын гол баг, Баруун бүс худалдааны төв","Zavkhan province, Uliastai, Bogdiin gol, Western region shopping center ",Даваа-Бямба 09:00-20:00 цаг,Mon-Sat 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
"Хөвсгөл Эрхэс худалдааны төв, Экспресс АТМ","Khuvsgul Erkhes market, Express ATM ",atm,"Хөвсгөл аймаг, Мөрөн сум, 4-р баг, Эрхэс Худалдаа үйлчилгээний төв ","Khuvsgul province, Murun, Erkhes market branch",Даваа-Ням 09:00-23:00 цаг,Mon-Sun 9am-23pm,1800-1888,1,1,1,1,1,1,1,09:00:00,23:00:00
"Хөвсгөл салбар, Экспресс АТМ","Khuvsgul branch, Express ATM ",atm,"Хөвсгөл аймаг, Мөрөн сум, 8-р баг, Хас банк Хөвсгөл салбар ","Khuvsgul province, Murun, Xac bank Khuvsgul branch",Даваа-Ням 24/7 цаг,Mon-Sun 24/7,1800-1888,1,1,1,1,1,1,1,00:00:00,00:00:00
"UBM төв, Экспресс АТМ","UBM center, Express ATM",atm,"Хөвсгөл аймаг, Мөрөн сум, 8-р баг, Хас банк Хөвсгөл салбар ","Khuvsgul province, Murun, UBM shopping center",Даваа-Ням 09:00-17:00 цаг,Mon-Sun 9am-5pm,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
"Шилэн зах, Экпресс АТМ ","Shilen market, Express ATM ",atm,"Говь-Алтай аймаг, Есөнбулаг сум, 8-р баг, Шилэн зах","Govi-Altai province, Esunbulag, Shilen market",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
"Мэргэн-2 супермаркет, Экспресс АТМ ","Mergen 2 supermarket, Express ATM ",atm,"Баянхонгор аймаг, Баянхонгор сум, 1-р баг, Мэргэн 2 супермаркет ","Bayanlkhongor province, Bayankhongor, Mergen 2 supermarket",Даваа-Ням 07:30-23:00 цаг,Mon-Sun 7:30am-11pm,1800-1888,1,1,1,1,1,1,1,07:30:00,23:00:00
"Баруун бүс худалдааны төв, Экспресс АТМ ","Western region shopping center, Express ATM ",atm,"Баянхонгор аймаг, Баянхонгор сум, 1-р баг, Баруун бүс худалдааны төв ","Bayanlkhongor province, Bayankhongor, Western region shopping center ",Даваа-Ням 10:00-18:00 цаг,Mon-Sun 10am-18pm,1800-1888,1,1,1,1,1,1,1,10:00:00,18:00:00
"Амар супермаркет, Экспресс АТМ ","Amar shopping center, Express ATM ",atm,"Баянхонгор аймаг, Баянхонгор сум, 1-р баг, Амар худалдааны төв","Bayanlkhongor province, Bayankhongor, Amar shopping center",Даваа-Ням 09:30-22:30 цаг,Mon-Sun 9:30am-10:30pm,1800-1888,1,1,1,1,1,1,1,09:30:00,22:30:00
